<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
EURJPY,20080104,161.4000,161.5200,159.7500,160.0000
EURJPY,20080106,160.0100,160.2500,160.0000,160.2200
EURJPY,20080107,160.2100,160.9300,159.9100,160.4400
EURJPY,20080108,160.4300,161.4800,160.0100,160.2200
EURJPY,20080109,160.2200,161.6200,160.0800,161.2600
EURJPY,20080110,161.2000,162.1800,160.5600,162.0200
EURJPY,20080111,162.0600,162.2800,160.6500,161.0300
EURJPY,20080113,160.5700,161.0800,160.5700,161.0500
EURJPY,20080114,161.0500,161.5100,159.9100,160.9500
EURJPY,20080115,160.9200,161.0300,157.8600,158.0200
EURJPY,20080116,158.0500,158.4700,156.2800,157.4900
EURJPY,20080117,157.3700,157.8000,155.8900,156.0700
EURJPY,20080118,156.0400,157.7800,155.6800,155.8600
EURJPY,20080120,155.8200,155.9400,155.7500,155.9200
EURJPY,20080121,155.8900,156.1000,152.4800,152.5200
EURJPY,20080122,152.5700,156.5600,152.1000,156.4300
EURJPY,20080123,156.4800,157.1200,152.7800,155.9700
EURJPY,20080124,155.9600,158.2300,154.8400,158.0400
EURJPY,20080125,158.0800,159.0900,156.5400,156.7200
EURJPY,20080127,156.7200,156.9400,156.7000,156.9200
EURJPY,20080128,156.8900,158.4900,155.5300,158.3200
EURJPY,20080129,158.3200,158.3200,157.1200,158.0800
EURJPY,20080130,158.0900,159.4800,157.4000,157.8300
EURJPY,20080131,157.8300,158.7000,156.6800,157.9900
EURJPY,20080201,158.0100,158.8600,157.1800,157.7200
EURJPY,20080203,157.7200,157.9200,157.6700,157.8100
EURJPY,20080204,157.8000,158.6900,157.6500,158.1600
EURJPY,20080205,158.1400,158.5000,156.1800,156.3900
EURJPY,20080206,156.4000,156.5000,155.1400,155.5500
EURJPY,20080207,155.6000,156.1800,154.0500,155.5500
EURJPY,20080208,155.6000,156.1500,155.0500,155.7700
EURJPY,20080210,155.7800,156.3600,155.7800,156.1700
EURJPY,20080211,156.1700,156.2800,154.3100,155.1600
EURJPY,20080212,155.1400,157.0000,154.8600,156.4000
EURJPY,20080213,156.4400,157.8800,155.8100,157.6200
EURJPY,20080214,157.5500,158.4800,157.3200,157.8800
EURJPY,20080215,157.9000,158.8400,157.5000,158.2400
EURJPY,20080217,158.2900,158.3000,158.1300,158.1700
EURJPY,20080218,158.1500,158.6900,158.0800,158.4300
EURJPY,20080219,158.4200,159.0400,157.9500,158.8100
EURJPY,20080220,158.8300,159.2500,157.7200,158.9400
EURJPY,20080221,159.0000,159.5400,158.7600,158.9800
EURJPY,20080222,159.0100,159.2600,158.1400,159.0000
EURJPY,20080224,159.2400,159.2600,158.9700,159.1800
EURJPY,20080225,159.1000,160.3900,158.9000,160.3000
EURJPY,20080226,160.2500,161.3400,159.6100,161.0600
EURJPY,20080227,161.0900,161.1500,159.8300,160.8200
EURJPY,20080228,160.8400,161.0200,159.8500,159.9700
EURJPY,20080229,159.9400,160.0200,157.5900,157.7000
EURJPY,20080302,157.4400,157.4500,156.9500,157.0900
EURJPY,20080303,156.8900,157.7300,155.9300,157.1700
EURJPY,20080304,157.2200,157.3800,156.1100,157.2400
EURJPY,20080305,157.2600,159.1900,156.9800,158.6800
EURJPY,20080306,158.6800,158.8700,157.6800,157.8400
EURJPY,20080307,157.8400,158.3800,156.6800,157.8000
EURJPY,20080309,157.4300,157.4600,157.1100,157.2700
EURJPY,20080310,157.2500,157.5800,155.9500,156.2900
EURJPY,20080311,156.3100,158.9300,155.5700,158.6500
EURJPY,20080312,158.6100,159.1200,157.3200,157.7700
EURJPY,20080313,157.6800,157.9500,155.5500,157.2800
EURJPY,20080314,157.1700,157.5800,154.8400,155.2600
EURJPY,20080316,154.8700,155.0000,154.3800,154.9100
EURJPY,20080317,155.0500,155.4800,151.8100,153.0300
EURJPY,20080318,153.0100,156.9900,152.5900,156.5500
EURJPY,20080319,156.4800,156.6400,154.0700,154.4300
EURJPY,20080320,154.4700,155.1500,151.7400,153.0000
EURJPY,20080321,153.0700,154.1500,153.0100,153.6500
EURJPY,20080323,153.2400,153.4900,153.2300,153.3900
EURJPY,20080324,153.3500,155.5700,153.0600,155.2200
EURJPY,20080325,155.1500,156.7400,155.1400,156.2400
EURJPY,20080326,156.2400,157.4600,155.6700,156.7400
EURJPY,20080327,156.7400,158.0100,155.8700,157.3600
EURJPY,20080328,157.3300,158.3200,156.5700,156.7300
EURJPY,20080330,156.6100,156.6100,156.2600,156.2800
EURJPY,20080331,156.3300,158.1200,156.0400,157.5200
EURJPY,20080401,157.4400,159.2000,156.3300,159.0000
EURJPY,20080402,158.9100,160.7200,158.5300,160.4800
EURJPY,20080403,160.4200,161.0300,159.3000,160.3600
EURJPY,20080404,160.3500,161.0900,159.6100,159.8000
EURJPY,20080406,159.6800,160.0600,159.6500,160.0200
EURJPY,20080407,159.9800,161.4500,159.5200,160.8000
EURJPY,20080408,160.7400,161.6700,160.4700,161.0600
EURJPY,20080409,161.0200,161.4500,160.6000,161.0300
EURJPY,20080410,161.0900,161.2000,158.7800,160.1900
EURJPY,20080411,160.2300,161.3100,159.3300,159.6100
EURJPY,20080413,159.1600,159.2200,158.9600,159.0100
EURJPY,20080414,159.0100,160.2100,158.2300,160.1000
EURJPY,20080415,160.1200,160.9700,159.6800,160.7800
EURJPY,20080416,160.7800,162.4800,160.4200,162.2500
EURJPY,20080417,162.2400,163.2300,162.1400,162.8900
EURJPY,20080418,162.8800,164.6400,162.6500,163.9500
EURJPY,20080420,164.1500,164.2000,164.0400,164.1300
EURJPY,20080421,164.1600,164.8500,163.8700,164.2700
EURJPY,20080422,164.2300,164.9100,163.2700,164.5300
EURJPY,20080423,164.5700,164.9500,163.8000,164.2500
EURJPY,20080424,164.3100,164.4900,162.8900,163.5300
EURJPY,20080425,163.5600,163.8000,162.6600,162.7800
EURJPY,20080427,163.0300,163.1000,163.0000,163.0600
EURJPY,20080428,163.0400,163.8700,162.8300,163.0800
EURJPY,20080429,163.0900,163.2100,161.1100,161.9800
EURJPY,20080430,161.9700,163.0000,161.6600,162.4000
EURJPY,20080501,162.3200,162.4500,160.6100,161.4700
EURJPY,20080502,161.4600,162.6000,161.4300,162.4100
EURJPY,20080504,162.3800,162.4700,162.3600,162.4700
EURJPY,20080505,162.4400,163.0900,162.3100,162.6100
EURJPY,20080506,162.6200,162.7700,161.9900,162.6200
EURJPY,20080507,162.6600,163.0500,160.9900,161.1100
EURJPY,20080508,161.1400,161.2700,159.0400,159.8100
EURJPY,20080509,159.8700,160.0500,158.5900,159.3900
EURJPY,20080511,159.2200,159.2700,159.1200,159.1900
EURJPY,20080512,159.2200,161.5100,158.6400,161.3700
EURJPY,20080513,161.3600,162.3000,160.1200,161.9600
EURJPY,20080514,161.8900,162.8900,161.7000,162.4800
EURJPY,20080515,162.5000,162.9300,161.5600,161.6900
EURJPY,20080516,161.6900,162.4600,161.2500,162.3100
EURJPY,20080518,162.2200,162.2300,162.1100,162.1500
EURJPY,20080519,162.1200,162.5100,161.5500,161.8900
EURJPY,20080520,161.9400,163.0000,161.4300,162.2000
EURJPY,20080521,162.1900,163.1200,161.5800,162.6500
EURJPY,20080522,162.6400,163.8500,162.2400,163.7100
EURJPY,20080523,163.7000,163.8400,162.6000,162.9700
EURJPY,20080525,162.8300,162.9900,162.8100,162.9200
EURJPY,20080526,162.8800,163.2700,162.7200,163.0500
EURJPY,20080527,163.0500,163.8700,163.0100,163.4600
EURJPY,20080528,163.4500,164.4600,163.0900,163.7700
EURJPY,20080529,163.7100,164.2100,163.3000,163.7600
EURJPY,20080530,163.7600,164.1800,163.0600,163.9900
EURJPY,20080601,163.6300,164.1500,163.6300,163.8000
EURJPY,20080602,163.8300,164.1800,162.0800,162.2500
EURJPY,20080603,162.2700,163.1900,161.8000,162.2900
EURJPY,20080604,162.3000,162.5900,161.7200,162.3500
EURJPY,20080605,162.3700,165.2400,162.2300,165.0900
EURJPY,20080606,165.0500,166.1300,165.0100,165.5500
EURJPY,20080608,165.2100,165.3500,164.9600,165.0500
EURJPY,20080609,164.9700,167.1400,164.9700,166.2300
EURJPY,20080610,166.2800,166.6300,165.5200,165.9500
EURJPY,20080611,165.9500,166.9500,165.6500,166.1600
EURJPY,20080612,166.2200,166.7400,165.6400,166.6700
EURJPY,20080613,166.7200,166.8900,165.6500,166.2200
EURJPY,20080615,166.4200,166.5700,166.4200,166.4300
EURJPY,20080616,166.4500,167.6600,166.4200,167.3300
EURJPY,20080617,167.3900,167.8100,167.0600,167.3900
EURJPY,20080618,167.4200,168.0200,167.0100,167.4400
EURJPY,20080619,167.4600,167.7800,166.7700,167.3300
EURJPY,20080620,167.3400,168.1100,167.2100,167.6000
EURJPY,20080622,167.3600,167.6100,167.3600,167.5500
EURJPY,20080623,167.5200,167.7800,166.8400,167.3400
EURJPY,20080624,167.2900,168.3600,167.2800,167.8600
EURJPY,20080625,167.8700,169.1500,167.6200,168.9900
EURJPY,20080626,168.9100,169.4300,167.9900,168.2800
EURJPY,20080627,168.3500,168.5800,167.0300,167.6000
EURJPY,20080629,167.5500,167.5600,167.4500,167.5300
EURJPY,20080630,167.5500,168.0900,166.0600,167.0900
EURJPY,20080701,167.1000,167.6200,166.1400,167.4700
EURJPY,20080702,167.4400,168.6000,167.3200,168.1500
EURJPY,20080703,168.1800,169.1200,167.3500,167.5900
EURJPY,20080704,167.5900,168.0300,167.1100,167.5800
EURJPY,20080706,167.5700,167.7200,167.5500,167.5700
EURJPY,20080707,167.6000,168.5900,167.1100,168.4600
EURJPY,20080708,168.4500,168.4800,167.2000,168.2900
EURJPY,20080709,168.2800,168.8900,167.9700,168.0600
EURJPY,20080710,168.0800,169.0500,167.8200,168.9800
EURJPY,20080711,169.0200,169.6100,168.1200,169.4000
EURJPY,20080713,169.2600,169.4500,169.2500,169.4300
EURJPY,20080714,169.4000,169.6400,168.7500,168.8600
EURJPY,20080715,168.8400,168.9100,166.4000,166.4600
EURJPY,20080716,166.5300,166.8500,165.3100,166.2300
EURJPY,20080717,166.2400,169.0900,166.0000,168.3600
EURJPY,20080718,168.2300,169.4500,168.2300,169.3700
EURJPY,20080720,169.3600,169.4100,169.2500,169.3500
EURJPY,20080721,169.3500,169.9000,169.0700,169.5000
EURJPY,20080722,169.4900,169.6900,169.0200,169.3500
EURJPY,20080723,169.3500,169.9600,169.1000,169.2700
EURJPY,20080724,169.2900,169.3900,167.9100,168.3500
EURJPY,20080725,168.3700,169.4400,167.5100,169.3600
EURJPY,20080727,169.2900,169.3500,169.2600,169.3500
EURJPY,20080728,169.3100,169.7000,169.0100,169.1400
EURJPY,20080729,169.1300,169.4600,168.2900,168.5400
EURJPY,20080730,168.5600,168.6300,167.9400,168.3400
EURJPY,20080731,168.3100,169.1600,168.0800,168.1900
EURJPY,20080801,168.2400,168.2600,166.9800,167.4200
EURJPY,20080803,167.6200,167.6700,167.5800,167.6500
EURJPY,20080804,167.6400,168.7700,167.2900,168.4900
EURJPY,20080805,168.5000,168.5600,166.8400,167.3100
EURJPY,20080806,167.3000,169.3000,167.2800,168.9300
EURJPY,20080807,168.8700,169.4600,167.4800,167.5400
EURJPY,20080808,167.5300,167.7800,165.3100,165.4900
EURJPY,20080810,164.6800,164.9200,164.5100,164.8400
EURJPY,20080811,164.9000,165.5700,163.6300,163.9900
EURJPY,20080812,164.0000,164.3700,162.8100,162.9900
EURJPY,20080813,163.0300,163.8300,161.3800,163.3700
EURJPY,20080814,163.3400,163.6900,162.2100,162.5000
EURJPY,20080815,162.4800,163.0700,161.8700,162.1500
EURJPY,20080817,162.2200,162.3100,162.1800,162.1900
EURJPY,20080818,162.1900,162.6300,161.6200,161.6800
EURJPY,20080819,161.7200,162.3800,160.8600,162.1100
EURJPY,20080820,162.1200,162.5700,161.4400,161.8600
EURJPY,20080821,161.9200,162.1700,160.1700,161.5400
EURJPY,20080822,161.5400,163.0800,161.4300,162.5800
EURJPY,20080824,162.7100,162.7700,162.6100,162.6900
EURJPY,20080825,162.7200,162.7500,161.1500,161.2700
EURJPY,20080826,161.2600,161.4800,159.9600,160.5600
EURJPY,20080827,160.5700,161.4900,160.0400,161.1700
EURJPY,20080828,161.2200,161.9800,160.7100,160.8300
EURJPY,20080829,160.8500,161.0800,159.1900,159.6200
EURJPY,20080831,159.2900,159.4000,159.2100,159.2300
EURJPY,20080901,159.2200,159.5800,157.5400,157.7100
EURJPY,20080902,157.7500,158.4200,156.9800,157.6300
EURJPY,20080903,157.6300,157.9800,156.2500,156.8200
EURJPY,20080904,156.8700,157.7200,151.3600,151.7300
EURJPY,20080905,151.6700,153.2900,150.6200,152.5900
EURJPY,20080907,155.7900,156.9000,155.7900,156.5600
EURJPY,20080908,156.7500,156.9800,151.6400,152.7000
EURJPY,20080909,152.6000,153.4900,150.6000,150.6700
EURJPY,20080910,150.6700,152.4800,150.1400,150.4400
EURJPY,20080911,150.5800,150.7500,147.5200,150.2300
EURJPY,20080912,150.2300,153.4200,149.5700,153.3300
EURJPY,20080914,151.4200,152.2200,151.3700,151.4600
EURJPY,20080915,151.3700,152.9000,148.5400,149.1800
EURJPY,20080916,148.9700,150.4800,147.0200,148.9600
EURJPY,20080917,148.6900,151.5000,147.5000,149.4900
EURJPY,20080918,149.4900,151.9700,149.1300,151.2000
EURJPY,20080919,151.1500,155.3100,150.7700,155.2500
EURJPY,20080921,154.7400,154.9500,154.6800,154.9200
EURJPY,20080922,154.8600,156.8200,153.8300,156.0200
EURJPY,20080923,155.9700,156.2700,154.4500,155.1500
EURJPY,20080924,155.2200,156.1700,154.5100,155.1800
EURJPY,20080925,155.1800,156.3000,155.0800,155.6000
EURJPY,20080926,155.6400,155.7700,153.4500,155.1000
EURJPY,20080928,154.3700,154.4600,154.2100,154.2200
EURJPY,20080929,154.2200,155.0700,149.9400,149.9600
EURJPY,20080930,149.9700,151.3000,148.5400,149.5800
EURJPY,20081001,149.5900,150.5700,147.5300,148.2200
EURJPY,20081002,148.2400,148.6800,144.8600,145.3800
EURJPY,20081003,145.3600,146.8300,144.0000,145.1300
EURJPY,20081005,143.3900,143.8900,142.9700,143.0200
EURJPY,20081006,143.1000,143.7300,135.0300,136.8500
EURJPY,20081007,136.9000,141.0300,136.6400,138.3400
EURJPY,20081008,138.3200,138.7100,134.1900,135.0300
EURJPY,20081009,135.1800,139.6500,135.0700,135.5200
EURJPY,20081010,135.4300,136.3100,132.2200,134.4900
EURJPY,20081012,136.7500,137.0900,136.6900,137.0800
EURJPY,20081013,137.0000,138.8100,134.2000,138.6800
EURJPY,20081014,138.6800,141.7000,138.4800,139.1600
EURJPY,20081015,139.1000,139.3400,133.9300,134.4300
EURJPY,20081016,134.3900,137.1800,133.3800,137.0600
EURJPY,20081017,137.0800,137.3900,134.8100,135.9800
EURJPY,20081019,136.3800,136.5200,136.1800,136.2200
EURJPY,20081020,136.1900,138.5300,134.8100,136.1400
EURJPY,20081021,136.0800,136.3700,130.6200,130.9700
EURJPY,20081022,131.0300,131.4700,124.6100,125.7000
EURJPY,20081023,125.7700,127.3000,123.1300,127.1000
EURJPY,20081024,126.9200,126.9200,113.8100,119.1400
EURJPY,20081026,116.0700,117.7000,115.3300,117.3600
EURJPY,20081027,117.1500,119.4100,113.6100,116.2200
EURJPY,20081028,116.1800,127.3200,114.4000,126.2600
EURJPY,20081029,125.7900,126.9700,121.4000,126.1900
EURJPY,20081030,126.0800,131.0200,124.7800,126.9900
EURJPY,20081031,126.9500,127.5200,122.2200,125.3500
EURJPY,20081102,125.7000,125.7600,125.4100,125.4200
EURJPY,20081103,125.4700,128.4300,124.7300,124.8300
EURJPY,20081104,125.0500,130.9600,123.4100,129.6400
EURJPY,20081105,129.6500,130.1600,126.0500,126.6600
EURJPY,20081106,126.7000,127.0500,123.4600,123.6700
EURJPY,20081107,123.5600,126.3300,122.4400,125.4700
EURJPY,20081109,127.1900,127.2200,126.2400,126.7800
EURJPY,20081110,126.8100,128.4100,124.2200,124.9100
EURJPY,20081111,124.9400,125.4700,121.8400,122.0900
EURJPY,20081112,122.1000,123.8200,117.6500,117.9100
EURJPY,20081113,117.8600,126.0000,117.7400,124.8900
EURJPY,20081114,124.9300,125.7000,121.3500,123.1900
EURJPY,20081116,120.2100,121.8100,120.1700,120.6400
EURJPY,20081117,120.7500,123.8500,120.1700,121.5600
EURJPY,20081118,121.6100,123.5600,120.9900,122.4300
EURJPY,20081119,122.4700,124.2600,119.2100,119.7000
EURJPY,20081120,119.6600,121.1300,116.4100,117.1900
EURJPY,20081121,117.1800,120.7100,116.4500,120.6700
EURJPY,20081123,120.6400,120.9900,120.6000,120.9900
EURJPY,20081124,120.9900,126.1900,119.5300,125.6900
EURJPY,20081125,125.6100,125.9100,122.6400,124.3600
EURJPY,20081126,124.4500,124.5900,121.9400,122.8800
EURJPY,20081127,122.8200,123.6500,122.4500,122.9100
EURJPY,20081128,122.9500,123.4100,120.4800,121.3300
EURJPY,20081130,121.3600,121.3900,121.1700,121.2800
EURJPY,20081201,121.2800,121.4300,117.2300,117.3400
EURJPY,20081202,117.3100,119.4300,116.5400,118.4900
EURJPY,20081203,118.4800,119.2400,116.8000,118.5800
EURJPY,20081204,118.6100,119.2600,116.3600,117.8600
EURJPY,20081205,117.8500,118.7000,115.8800,118.2500
EURJPY,20081207,118.1600,118.2500,117.9800,117.9800
EURJPY,20081208,117.9200,120.9500,117.8900,120.1700
EURJPY,20081209,120.1800,120.2600,118.3800,119.2900
EURJPY,20081210,119.2500,121.4300,119.1200,120.7900
EURJPY,20081211,120.7800,122.7100,120.2700,122.0800
EURJPY,20081212,121.9700,122.5100,117.7800,121.7500
EURJPY,20081214,122.0800,122.1000,121.6600,121.7400
EURJPY,20081215,121.8600,124.5600,121.6400,124.1400
EURJPY,20081216,124.1100,125.4500,122.5400,125.0100
EURJPY,20081217,125.0600,126.7500,124.2100,125.8800
EURJPY,20081218,125.7400,130.9600,125.6500,127.7300
EURJPY,20081219,127.8000,128.2000,123.7000,124.0400
EURJPY,20081221,124.1300,124.3300,123.9800,124.2500
EURJPY,20081222,124.3000,126.6200,124.2800,125.7500
EURJPY,20081223,125.8500,126.9800,125.7400,126.5500
EURJPY,20081224,126.5800,126.8300,125.9900,126.6000
EURJPY,20081226,126.8500,127.7100,126.7400,127.4600
EURJPY,20081228,127.5700,127.6400,127.5100,127.6100
EURJPY,20081229,127.5900,129.7000,126.1900,126.5500
EURJPY,20081230,126.5700,128.1100,126.3800,127.2800
EURJPY,20081231,127.3200,127.7400,125.3900,126.7200
GBPUSD,20080101,1.9863,1.9868,1.9863,1.9865
GBPUSD,20080102,1.9865,1.9894,1.9774,1.9809
GBPUSD,20080103,1.9811,1.9836,1.9704,1.9724
GBPUSD,20080104,1.9722,1.9847,1.9673,1.9715
GBPUSD,20080106,1.9737,1.9752,1.9736,1.9738
GBPUSD,20080107,1.9738,1.9754,1.9651,1.9687
GBPUSD,20080108,1.9681,1.9826,1.9664,1.9725
GBPUSD,20080109,1.9724,1.9760,1.9551,1.9576
GBPUSD,20080110,1.9574,1.9662,1.9539,1.9613
GBPUSD,20080111,1.9614,1.9633,1.9481,1.9563
GBPUSD,20080113,1.9576,1.9596,1.9574,1.9596
GBPUSD,20080114,1.9594,1.9645,1.9531,1.9531
GBPUSD,20080115,1.9526,1.9739,1.9526,1.9580
GBPUSD,20080116,1.9575,1.9718,1.9528,1.9620
GBPUSD,20080117,1.9619,1.9789,1.9604,1.9716
GBPUSD,20080118,1.9716,1.9725,1.9512,1.9541
GBPUSD,20080120,1.9573,1.9575,1.9563,1.9569
GBPUSD,20080121,1.9569,1.9581,1.9402,1.9403
GBPUSD,20080122,1.9403,1.9644,1.9336,1.9628
GBPUSD,20080123,1.9630,1.9633,1.9463,1.9563
GBPUSD,20080124,1.9562,1.9777,1.9499,1.9750
GBPUSD,20080125,1.9754,1.9846,1.9746,1.9816
GBPUSD,20080127,1.9838,1.9839,1.9828,1.9828
GBPUSD,20080128,1.9832,1.9889,1.9728,1.9848
GBPUSD,20080129,1.9848,1.9927,1.9811,1.9883
GBPUSD,20080130,1.9884,1.9956,1.9837,1.9877
GBPUSD,20080131,1.9878,1.9943,1.9823,1.9882
GBPUSD,20080201,1.9881,1.9937,1.9652,1.9660
GBPUSD,20080203,1.9653,1.9655,1.9645,1.9645
GBPUSD,20080204,1.9641,1.9785,1.9626,1.9738
GBPUSD,20080205,1.9735,1.9760,1.9604,1.9639
GBPUSD,20080206,1.9632,1.9660,1.9553,1.9614
GBPUSD,20080207,1.9614,1.9620,1.9386,1.9431
GBPUSD,20080208,1.9427,1.9508,1.9403,1.9456
GBPUSD,20080210,1.9457,1.9464,1.9454,1.9461
GBPUSD,20080211,1.9462,1.9527,1.9401,1.9506
GBPUSD,20080212,1.9506,1.9631,1.9442,1.9589
GBPUSD,20080213,1.9588,1.9663,1.9548,1.9626
GBPUSD,20080214,1.9623,1.9735,1.9612,1.9683
GBPUSD,20080215,1.9685,1.9719,1.9579,1.9604
GBPUSD,20080217,1.9570,1.9581,1.9570,1.9573
GBPUSD,20080218,1.9571,1.9635,1.9474,1.9515
GBPUSD,20080219,1.9513,1.9540,1.9452,1.9481
GBPUSD,20080220,1.9482,1.9500,1.9361,1.9417
GBPUSD,20080221,1.9419,1.9639,1.9409,1.9631
GBPUSD,20080222,1.9631,1.9706,1.9609,1.9670
GBPUSD,20080224,1.9692,1.9695,1.9687,1.9694
GBPUSD,20080225,1.9694,1.9698,1.9614,1.9664
GBPUSD,20080226,1.9664,1.9888,1.9642,1.9875
GBPUSD,20080227,1.9875,1.9969,1.9789,1.9819
GBPUSD,20080228,1.9821,1.9945,1.9761,1.9888
GBPUSD,20080229,1.9888,1.9920,1.9784,1.9868
GBPUSD,20080302,1.9882,1.9891,1.9844,1.9857
GBPUSD,20080303,1.9858,1.9934,1.9807,1.9833
GBPUSD,20080304,1.9832,1.9889,1.9812,1.9847
GBPUSD,20080305,1.9848,1.9964,1.9720,1.9922
GBPUSD,20080306,1.9923,2.0113,1.9893,2.0109
GBPUSD,20080307,2.0101,2.0212,2.0094,2.0143
GBPUSD,20080309,2.0165,2.0201,2.0162,2.0195
GBPUSD,20080310,2.0193,2.0217,2.0049,2.0100
GBPUSD,20080311,2.0097,2.0209,1.9993,2.0066
GBPUSD,20080312,2.0064,2.0278,2.0054,2.0259
GBPUSD,20080313,2.0259,2.0388,2.0252,2.0322
GBPUSD,20080314,2.0318,2.0395,2.0175,2.0198
GBPUSD,20080316,2.0169,2.0193,2.0139,2.0165
GBPUSD,20080317,2.0165,2.0225,1.9941,1.9964
GBPUSD,20080318,1.9964,2.0270,1.9953,2.0082
GBPUSD,20080319,2.0082,2.0149,1.9801,1.9850
GBPUSD,20080320,1.9852,1.9879,1.9734,1.9855
GBPUSD,20080321,1.9854,1.9859,1.9810,1.9816
GBPUSD,20080323,1.9814,1.9814,1.9804,1.9804
GBPUSD,20080324,1.9803,1.9885,1.9757,1.9857
GBPUSD,20080325,1.9853,2.0065,1.9851,2.0037
GBPUSD,20080326,2.0038,2.0109,1.9924,2.0067
GBPUSD,20080327,2.0069,2.0189,2.0022,2.0072
GBPUSD,20080328,2.0071,2.0087,1.9881,1.9944
GBPUSD,20080330,1.9956,1.9965,1.9952,1.9954
GBPUSD,20080331,1.9955,1.9977,1.9812,1.9830
GBPUSD,20080401,1.9829,1.9871,1.9729,1.9766
GBPUSD,20080402,1.9771,1.9897,1.9747,1.9885
GBPUSD,20080403,1.9877,1.9973,1.9758,1.9956
GBPUSD,20080404,1.9956,2.0046,1.9909,1.9928
GBPUSD,20080406,1.9951,1.9951,1.9930,1.9939
GBPUSD,20080407,1.9938,1.9938,1.9834,1.9882
GBPUSD,20080408,1.9882,1.9926,1.9663,1.9682
GBPUSD,20080409,1.9681,1.9789,1.9649,1.9749
GBPUSD,20080410,1.9750,1.9840,1.9705,1.9715
GBPUSD,20080411,1.9715,1.9766,1.9683,1.9719
GBPUSD,20080413,1.9652,1.9662,1.9651,1.9661
GBPUSD,20080414,1.9660,1.9891,1.9654,1.9766
GBPUSD,20080415,1.9763,1.9763,1.9599,1.9626
GBPUSD,20080416,1.9624,1.9803,1.9600,1.9725
GBPUSD,20080417,1.9721,1.9922,1.9690,1.9894
GBPUSD,20080418,1.9894,1.9996,1.9878,1.9946
GBPUSD,20080420,1.9963,1.9980,1.9962,1.9980
GBPUSD,20080421,1.9978,2.0023,1.9775,1.9791
GBPUSD,20080422,1.9791,1.9997,1.9743,1.9954
GBPUSD,20080423,1.9958,1.9973,1.9771,1.9788
GBPUSD,20080424,1.9789,1.9814,1.9685,1.9721
GBPUSD,20080425,1.9724,1.9887,1.9676,1.9826
GBPUSD,20080427,1.9842,1.9847,1.9838,1.9838
GBPUSD,20080428,1.9836,1.9963,1.9780,1.9908
GBPUSD,20080429,1.9906,1.9911,1.9666,1.9695
GBPUSD,20080430,1.9696,1.9891,1.9623,1.9870
GBPUSD,20080501,1.9875,1.9907,1.9713,1.9762
GBPUSD,20080502,1.9763,1.9895,1.9703,1.9731
GBPUSD,20080504,1.9726,1.9730,1.9725,1.9729
GBPUSD,20080505,1.9730,1.9782,1.9655,1.9726
GBPUSD,20080506,1.9727,1.9770,1.9635,1.9731
GBPUSD,20080507,1.9732,1.9732,1.9501,1.9540
GBPUSD,20080508,1.9542,1.9618,1.9502,1.9544
GBPUSD,20080509,1.9543,1.9567,1.9457,1.9520
GBPUSD,20080511,1.9506,1.9508,1.9502,1.9505
GBPUSD,20080512,1.9505,1.9631,1.9441,1.9568
GBPUSD,20080513,1.9566,1.9586,1.9419,1.9452
GBPUSD,20080514,1.9452,1.9472,1.9363,1.9465
GBPUSD,20080515,1.9464,1.9500,1.9402,1.9478
GBPUSD,20080516,1.9476,1.9595,1.9440,1.9552
GBPUSD,20080518,1.9568,1.9571,1.9566,1.9571
GBPUSD,20080519,1.9570,1.9621,1.9452,1.9485
GBPUSD,20080520,1.9487,1.9716,1.9478,1.9673
GBPUSD,20080521,1.9672,1.9732,1.9612,1.9716
GBPUSD,20080522,1.9715,1.9847,1.9682,1.9795
GBPUSD,20080523,1.9795,1.9848,1.9754,1.9799
GBPUSD,20080525,1.9798,1.9814,1.9793,1.9809
GBPUSD,20080526,1.9808,1.9828,1.9758,1.9814
GBPUSD,20080527,1.9812,1.9844,1.9714,1.9745
GBPUSD,20080528,1.9748,1.9825,1.9703,1.9800
GBPUSD,20080529,1.9800,1.9816,1.9672,1.9753
GBPUSD,20080530,1.9764,1.9812,1.9684,1.9806
GBPUSD,20080601,1.9731,1.9773,1.9730,1.9768
GBPUSD,20080602,1.9768,1.9769,1.9595,1.9657
GBPUSD,20080603,1.9656,1.9738,1.9604,1.9617
GBPUSD,20080604,1.9617,1.9635,1.9525,1.9538
GBPUSD,20080605,1.9538,1.9595,1.9461,1.9573
GBPUSD,20080606,1.9575,1.9731,1.9536,1.9697
GBPUSD,20080608,1.9689,1.9709,1.9687,1.9700
GBPUSD,20080609,1.9701,1.9798,1.9670,1.9739
GBPUSD,20080610,1.9739,1.9753,1.9518,1.9534
GBPUSD,20080611,1.9534,1.9665,1.9490,1.9632
GBPUSD,20080612,1.9633,1.9642,1.9432,1.9454
GBPUSD,20080613,1.9456,1.9510,1.9408,1.9470
GBPUSD,20080615,1.9491,1.9491,1.9464,1.9466
GBPUSD,20080616,1.9466,1.9685,1.9458,1.9630
GBPUSD,20080617,1.9631,1.9696,1.9468,1.9562
GBPUSD,20080618,1.9562,1.9609,1.9476,1.9586
GBPUSD,20080619,1.9586,1.9742,1.9577,1.9720
GBPUSD,20080620,1.9720,1.9789,1.9699,1.9763
GBPUSD,20080622,1.9742,1.9752,1.9740,1.9747
GBPUSD,20080623,1.9748,1.9755,1.9585,1.9647
